Entry	Gene names	Entry name	Gene ontology IDs	Organism	Protein names
Q0PBF5	fdxB Cj0354c	Q0PBF5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Ferredoxin
Q0P8V9	Cj1298	Q0P8V9_CAMJE	GO:0046353; GO:0046677	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative N-acetyltransferase
Q0P8U1	pseA Cj1316c	Q0P8U1_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Pseudaminic acid biosynthesis PseA protein
Q0P964	dctA Cj1192	Q0P964_CAMJE	GO:0016021; GO:0017153	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative C4-dicarboxylate transport protein
Q0P9N7	livG Cj1015c	Q0P9N7_CAMJE	GO:0005524; GO:0016887	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Branched-chain amino-acid ABC transport system ATP-binding protein
Q0P9F5	Cj1099	Q0P9F5_CAMJE	GO:0004222	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Peptidase
Q0PAZ5	Cj0520	Q0PAZ5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative membrane protein
Q0P878	Cj1547	Q0P878_CAMJE	GO:0005215	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Blc protein homolog
Q0PAQ0	Cj0617	Q0PAQ0_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P8M2	Cj1387c	Q0P8M2_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Helix-turn-helix containing protein
Q0PAW1	Cj0555	Q0PAW1_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative dicarboxylate carrier protein MatC
Q0P8L5	hydA2 Cj1399c	Q0P8L5_CAMJE	GO:0008901; GO:0009375; GO:0051536	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative Ni/Fe-hydrogenase small subunit
Q0P9T3	Cj0967	Q0P9T3_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0PAS3	Cj0594c	Q0PAS3_CAMJE	GO:0004519; GO:0046872; GO:0003676	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative DNA/RNA non-specific endonuclease (EC 3.1.30.-)
Q0P8S9	Cj1329	Q0P8S9_CAMJE	GO:0009058; GO:0016779	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative sugar-phosphate nucleotide transferase
Q0P855	nuoG Cj1573c	Q0P855_CAMJE	GO:0008137; GO:0009055; GO:0051536	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative NADH dehydrogenase I chain G (EC 1.6.5.3)
Q0P9K1	cjeI Cj1051c	Q0P9K1_CAMJE	GO:0003677; GO:0006306; GO:0008170	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Restriction modification enzyme
Q0PA14	Cj0883c	Q0PA14_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative transcriptional regulator
Q0PCB9	Cj0006	Q0PCB9_CAMJE	GO:0016021	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative Na+/H+ antiporter family protein
Q0PA75	Cj0815	Q0PA75_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PB23	ald' Cj0490	Q0PB23_CAMJE	GO:0008911	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative aldehyde dehydrogenase C-terminus (EC 1.2.1.22)
Q0P8M6	Cj1383c	Q0P8M6_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P9W6	pycB Cj0933c	Q0P9W6_CAMJE	GO:0004736	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative pyruvate carboxylase B subunit (EC 6.4.1.1)
Q0P8A0	moeA2 Cj1519	Q0P8A0_CAMJE	GO:0032324	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative molybdopterin biosynthesis protein
Q0PC26	Cj0111	Q0PC26_CAMJE	GO:0006810	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P8E1	Cj1476c	Q0P8E1_CAMJE	GO:0051539; GO:0022900; GO:0005506; GO:0016903; GO:0030976	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)
Q0P8W8	Cj1289	Q0P8W8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Possible periplasmic protein
Q0P921	Cj1235	Q0P921_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative peptidase M23 family protein
Q0P8R1	Cj1348c	Q0P8R1_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative coiled-coil protein
Q0P8R4	Cj1345c	Q0P8R4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0PC45	Cj0092	Q0PC45_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P883	Cj1542	Q0P883_CAMJE	GO:0016787	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative allophanate hydrolase subunit 1
Q0PB75	fabG Cj0435	Q0PB75_CAMJE	GO:0004316; GO:0051287; GO:0006633	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
Q0PAW9	flaG Cj0547	Q0PAW9_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Flagellar protein
Q0PC59	lctP Cj0076c	Q0PC59_CAMJE	GO:0005887; GO:0015129	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	L-lactate permease
Q0P843	Cj1585c	Q0P843_CAMJE	GO:0050660; GO:0051536; GO:0016614	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative oxidoreductase
Q0P998	Cj1158c	Q0P998_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Small hydrophobic protein
Q0P9H2	thiD Cj1082c	Q0P9H2_CAMJE	GO:0005524; GO:0008972; GO:0009228	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Phosphomethylpyrimidine kinase (EC 2.7.4.7)
Q0PB28	Cj0485	Q0PB28_CAMJE	GO:0016491	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative oxidoreductase
Q0PAY5	icd Cj0531	Q0PAY5_CAMJE	GO:0004450; GO:0046872; GO:0006099	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Isocitrate dehydrogenase (EC 1.1.1.42)
Q0PBG7	uvrA Cj0342c	Q0PBG7_CAMJE	GO:0005524; GO:0016887; GO:0003677; GO:0009432; GO:0005737; GO:0009381; GO:0009380; GO:0046872; GO:0006289	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UvrABC system protein A
Q0PBU1	Cj0198c	Q0PBU1_CAMJE	GO:0003677; GO:0006310; GO:0006281; GO:0006260; GO:0009378	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Helicase-like protein
Q0P9A8	waaF Cj1148	Q0P9A8_CAMJE	GO:0009103; GO:0016757	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Heptosyltransferase II
Q0P950	ftsY Cj1206c	Q0P950_CAMJE	GO:0005525; GO:0003924; GO:0006614; GO:0005737; GO:0031226	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Signal recognition particle receptor FtsY (SRP receptor)
Q0PB41	secE Cj0472	Q0PB41_CAMJE	GO:0015450; GO:0016021; GO:0005622; GO:0005886; GO:0009306; GO:0006605	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Preprotein translocase SecE subunit
Q0P8C7	ccoN Cj1490c	Q0P8C7_CAMJE	GO:0009060; GO:0004129; GO:0020037; GO:0016021; GO:0005506; GO:0045278	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Cb-type cytochrome C oxidase subunit I (EC 1.9.3.1)
Q0P8T8	Cj1319	Q0P8T8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative nucleotide sugar dehydratase
Q0PAJ8	Cj0681	Q0PAJ8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P932	Cj1224	Q0P932_CAMJE	GO:0046872	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative iron-binding protein
Q0P9J7	Cj1055c	Q0P9J7_CAMJE	GO:0008484	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative sulfatase family protein
Q0PAD5	tonB3 Cj0753c	Q0PAD5_CAMJE	GO:0031992; GO:0030288; GO:0015343	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Protein TonB
Q0P815	Cj1613c	Q0P815_CAMJE	GO:0010181; GO:0004733	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative pyridoxamine 5'-phosphate oxidase
Q0PBZ2	Cj0145	Q0PBZ2_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative TAT (Twin-Arginine Translocation) pathway signal sequence domain protein
Q0PBS4	Cj0230c	Q0PBS4_CAMJE	GO:0009435; GO:0016874; GO:0019358; GO:0004516; GO:0004514	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)
Q0P841	Cj1587c	Q0P841_CAMJE	GO:0005524; GO:0042626; GO:0016021; GO:0015197	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative ABC transporter
Q0P9G7	Cj1087c	Q0P9G7_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative peptidase
Q0P9A1	Cj1155c	Q0P9A1_CAMJE	GO:0019829; GO:0016021; GO:0046872; GO:0030001; GO:0000166	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative cation-transporting ATPase
Q0PAC1	flgA Cj0769c	Q0PAC1_CAMJE	GO:0044781; GO:0042597	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Flagella basal body P-ring formation protein FlgA
Q0PA07	serA Cj0891c	Q0PA07_CAMJE	GO:0006564; GO:0051287; GO:0016597; GO:0004617	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)
Q0PBS6	pcm Cj0228c	Q0PBS6_CAMJE	GO:0004719	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)
Q0PCA2	purB Cj0023	Q0PCA2_CAMJE	GO:0044208; GO:0006189; GO:0070626; GO:0004018	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)
Q0PBM2	cheA Cj0284c	Q0PBM2_CAMJE	GO:0006935; GO:0005737; GO:0000155	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Chemotaxis histidine kinase (EC 2.7.3.-)
Q0PBZ3	Cj0144	Q0PBZ3_CAMJE	GO:0016020; GO:0004871	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative methyl-accepting chemotaxis signal transduction protein
Q0PC94	Cj0031	Q0PC94_CAMJE	GO:0003677; GO:0006304; GO:0008168	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative type IIS restriction/modification enzyme
Q0PBW7	Cj0172c	Q0PBW7_CAMJE	GO:0004754	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative saccharopine dehydrogenase (EC 1.5.1.7)
Q0PBZ5	Cj0142c	Q0PBZ5_CAMJE	GO:0005524; GO:0016887	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative ABC transporter ATP-binding protein
Q0PBE3	cmeA Cj0367c	Q0PBE3_CAMJE	GO:0016020; GO:0055085	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Periplasmic fusion protein CmeA (Multidrug efflux system CmeABC)
Q0PC12	Cj0125c	Q0PC12_CAMJE	GO:0008270	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P8C6	Cj1491c	Q0P8C6_CAMJE	GO:0003677; GO:0005622; GO:0000160; GO:0006355; GO:0006351	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative two-component regulator
Q0P9I5	Cj1069	Q0P9I5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P9G1	secD Cj1093c	Q0P9G1_CAMJE	GO:0015450; GO:0016021; GO:0005622; GO:0065002; GO:0005886; GO:0006605; GO:0043952	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Protein translocase subunit SecD
Q0PB29	Cj0484	Q0PB29_CAMJE	GO:0016021; GO:0055085	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative MFS (Major Facilitator Superfamily) transport protein
Q0P8T6	Cj1321	Q0P8T6_CAMJE	GO:0016740	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative transferase
Q0PAQ4	pstS Cj0613	Q0PAQ4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic phosphate binding protein
Q0PAM3	Cj0645	Q0PAM3_CAMJE	GO:0016798	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative secreted transglycosylase (EC 3.2.1.-)
Q0P8T5	Cj1322	Q0P8T5_CAMJE	GO:0003857; GO:0006631	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P802	Cj1626c	Q0P802_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0PAI4	ftsA Cj0695	Q0PAI4_CAMJE	GO:0007049; GO:0051301; GO:0008360	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Cell division protein ftsA
Q0P8K2	Cj1412c	Q0P8K2_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein
Q0P846	Cj1582c	Q0P846_CAMJE	GO:0016021; GO:0005886; GO:0006810	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative peptide ABC-transport system permease protein
Q0P9J2	Cj1060c	Q0P9J2_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative membrane protein
Q0P988	Cj1168c	Q0P988_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein (DedA homolog)
Q0P8X5	mrdB Cj1282	Q0P8X5_CAMJE	GO:0051301; GO:0016021; GO:0008360	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	RodA protein homolog
Q0PAA5	napD Cj0785	Q0PAA5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	NapD protein homolog
Q0P8J1	hddC Cj1423c	Q0P8J1_CAMJE	GO:0009058; GO:0016779	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative D-glycero-D-manno-heptose 1-phosphate guanosyltransferase
Q0P901	Cj1255	Q0P901_CAMJE	GO:0006725; GO:0016853	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Tautomerase (EC 5.3.2.-)
Q0P916	Cj1240c	Q0P916_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0PBK5	bioC Cj0304c	Q0PBK5_CAMJE	GO:0009102; GO:0010340	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)
Q0PB30	uxaA' Cj0483	Q0PB30_CAMJE	GO:0008789; GO:0016787	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative altronate hydrolase C-terminus (EC 4.2.1.7)
Q0PAC6	speA Cj0764c	Q0PAC6_CAMJE	GO:0006527; GO:0008792; GO:0008295	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Arginine decarboxylase (EC 4.1.1.19)
Q0P865	Cj1563c	Q0P865_CAMJE	GO:0003677; GO:0006355	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative transcriptional regulator
Q0PAX0	ubiD Cj0546	Q0PAX0_CAMJE	GO:0010181; GO:0016831; GO:0009234; GO:0016491; GO:0005886; GO:0006744	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative 3-octaprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)
Q0PAA4	Cj0786	Q0PAA4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Small hydrophobic protein
Q0PAV0	Cj0567	Q0PAV0_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PBT7	Cj0202c	Q0PBT7_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PBN8	Cj0267c	Q0PBN8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein
Q0PBQ6	Cj0249	Q0PBQ6_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PBW1	Cj0178	Q0PBW1_CAMJE	GO:0009279; GO:0004872; GO:0006810	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative TonB-denpendent outer membrane receptor
Q0PC93	Cj0033	Q0PC93_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein
Q0PCB8	gltB Cj0007	Q0PCB8_CAMJE	GO:0006537; GO:0004355	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Glutamate synthase (NADPH) large subunit (EC 1.4.1.13)
Q0P8C1	Cj1496c	Q0P8C1_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P8J5	Cj1419c	Q0P8J5_CAMJE	GO:0008168	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative methyltransferase
Q0P8Y6	Cj1270c	Q0P8Y6_CAMJE	GO:0051213; GO:0018580	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative 2-nitropropane dioxygenase,oxidoreductase protein
Q0PAD6	Cj0748	Q0PAD6_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PAI1	flgG Cj0698	Q0PAI1_CAMJE	GO:0009426; GO:0044781; GO:0071973	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Flagellar basal-body rod protein FlgG (Distal rod protein)
Q0PAZ3	Cj0523	Q0PAZ3_CAMJE	GO:0016020; GO:0015321	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative membrane protein
Q0PBM4	serB Cj0282c	Q0PBM4_CAMJE	GO:0006564; GO:0004647	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative phosphoserine phosphatase (EC 3.1.3.3)
Q0PBE8	Cj0362	Q0PBE8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein
Q0PBW5	cfbpB Cj0174c	Q0PBW5_CAMJE	GO:0016021; GO:0005886; GO:0006810	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative iron-uptake ABC transport system permease protein
Q0PBM3	cheW Cj0283c	Q0PBM3_CAMJE	GO:0006935; GO:0004871	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Chemotaxis protein
Q0PCA1	nrdA Cj0024	Q0PCA1_CAMJE	GO:0005524; GO:0006260; GO:0004748	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)
Q0PBP0	Cj0265c	Q0PBP0_CAMJE	GO:0009055; GO:0020037	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative cytochrome C-type haem-binding periplasmic protein
Q0P9X5	cheB' Cj0924c	Q0P9X5_CAMJE	GO:0006935; GO:0005737; GO:0000156; GO:0008984	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative MCP protein-glutamate methylesterase (EC 3.1.1.61)
Q0PAZ1	pbpB Cj0525c	Q0PAZ1_CAMJE	GO:0008658	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative penicillin-binding protein
Q0PAN8	holA Cj0630c	Q0PAN8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative DNA polymerase III, delta subunit
Q0PBA4	Cj0406c	Q0PBA4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative lipoprotein
Q0PBA2	frdC Cj0408	Q0PBA2_CAMJE	GO:0046872; GO:0016627; GO:0006099	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Fumarate reductase cytochrome B subunit
Q0P879	Cj1546	Q0P879_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative transcriptional regulator
Q0PB83	Cj0427	Q0PB83_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P7Y2	iamB Cj1646	Q0P7Y2_CAMJE	GO:0043190; GO:0006810	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative ABC transport system permease
Q0P9Z0	Cj0909	Q0P9Z0_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P8X6	Cj1280c	Q0P8X6_CAMJE	GO:0003723; GO:0016829; GO:0009982; GO:0001522	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Pseudouridine synthase (EC 5.4.99.-)
Q0P7V2	Cj1677	Q0P7V2_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative lipoprotein
Q0PBF1	Cj0358	Q0PBF1_CAMJE	GO:0004130; GO:0009055; GO:0020037; GO:0046872	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative cytochrome C551 peroxidase (EC 1.11.1.5)
Q0PAB8	Cj0772c	Q0PAB8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative NLPA family lipoprotein
Q0PB82	Cj0428	Q0PB82_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P7Y9	Cj1639	Q0P7Y9_CAMJE	GO:0005506; GO:0016226; GO:0051536	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	NifU protein homolog
Q0PB14	Cj0499	Q0PB14_CAMJE	GO:0003824	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative histidine triad (HIT) family protein
Q0PA24	dsbA Cj0872	Q0PA24_CAMJE	GO:0015035	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P9J4	guaB Cj1058c	Q0P9J4_CAMJE	GO:0006177; GO:0003938; GO:0046872	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)
Q0P8U8	Cj1309c	Q0P8U8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PAX9	oorB Cj0537	Q0PAX9_CAMJE	GO:0003824; GO:0030976	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	OORB subunit of 2-oxoglutarate:acceptor oxidoreductase
Q0P8G5	Cj1450	Q0P8G5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative ATP/GTP-binding protein
Q0P9N3	livJ Cj1019c	Q0P9N3_CAMJE	GO:0006865	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Branched-chain amino-acid ABC transport system periplasmic binding protein
Q0PAL5	Cj0653c	Q0PAL5_CAMJE	GO:0004177	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative aminopeptidase
Q0P9N2	Cj1020c	Q0P9N2_CAMJE	GO:0009055; GO:0020037	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative cytochrome C
Q0PBN7	Cj0268c	Q0PBN7_CAMJE	GO:0044650; GO:0016021	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative transmembrane protein
Q0PC61	Cj0074c	Q0PC61_CAMJE	GO:0051536; GO:0019516	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative iron-sulfur protein
Q0PC84	flgD Cj0042	Q0PC84_CAMJE	GO:0044781	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Basal-body rod modification protein FlgD
Q0P869	Cj1558	Q0P869_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative membrane protein
Q0PA28	pabB Cj0862c	Q0PA28_CAMJE	GO:0009058; GO:0016874; GO:0016829	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Para-aminobenzoate synthase component I (EC 4.1.3.-) (EC 6.3.5.8)
Q0P7Q6	Cj1725	Q0P7Q6_CAMJE	GO:0016491	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0PAI3	ftsZ Cj0696	Q0PAI3_CAMJE	GO:0043093; GO:0005525; GO:0003924; GO:0000917; GO:0032153; GO:0005737; GO:0043234; GO:0051258	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Cell division protein FtsZ
Q0P9E3	Cj1111c	Q0P9E3_CAMJE	GO:0016021; GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UPF0056 inner membrane protein
